tanggal,tweets,tweet_clean,sentiment_MP,sentiment_NB
2022-11-09,@kemenkomarves @Indonesia_G20 @pln_123 tv digital emg baguss tp bagaimana masyarakat yg kurang mampu belum bisa stb,tv digital emg baguss tp masyarakat stb,netral,1
2022-11-09,@kemenkomarves @Indonesia_G20 @pln_123 knp harus banget yg belum punya digital tv nya dimatiin,knp banget digital tv dimatiin,netral,1
2022-11-09,"Sekarang tv analog sudah tidak berlaku lagi, nah saatnya beralih ke tv digital supaya dapet sinyal jernih dan bagus coba kalian pakai wifi + tv digital dari Indihome selain bisa nonton tv juga bisa nonton youtube dari tv! 
#Internetnyaindonesia #AktivitasTanpaBatas
#Indihome https://t.co/Aa2nknLX8h",tv analog tidak berlaku beralih tv digital dapet sinyal jernih bagus coba pakai wifi tv digital indihome nonton tv nonton youtube tv,positif,1
2022-11-09,"@bachrum_achmadi Emang dasar bungul tolol lu @bachrum_achmadi Siape yg hapus hiburan tv goblok,justru dipindah saluran digital yg gambar lebih bagus dungu😂😂",emang dasar bungul tolol lu siape hapus hiburan tv goblok dipindah saluran digital gambar bagus dungu,negatif,1
2022-11-09,Kenapa Harus Pasang Set Top Box dan Beralih ke TV Digital? Berdampak pada Sinyal Internet di Daerah Tertinggal https://t.co/lYdADIKGR8,pasang set top box beralih tv digital berdampak sinyal internet daerah tertinggal,negatif,1
2022-11-09,"Klo dia ngeliatinnya tuh channel lain gk bisa diakses, baru nih kita mikir 'oh iya masih byak yg blum bisa diakses gitu.', tpi krna ini yg diliatin cuma channel dia kan jdinya mikir 'oh nih org nolak tv digital krna tv dia jdi gak bisa tayang.' 😌",klo ngeliatinnya tuh channel gk diakses nih mikir oh iya byak blum diakses gitu tpi krna diliatin channel jdinya mikir oh nih org nolak tv digital krna tv jdi gak tayang,netral,1
2022-11-09,"@AREAJULID ga serame dulu cuk, kok gamau kayak tahun 2018 ya pertengahan tahun bulan juli juni kan seru pas aku libur jdinya bisa nntn smua pertandingan dan tv blom masuk tv digital😣😣😣😣",ga serame cuk gamau kayak pertengahan juli juni seru pas libur jdinya nntn smua pertandingan tv blom masuk tv digital,netral,1
2022-11-09,"@bachrum_achmadi Tv analok ke tv digital ,istilah boster   di desaku di kasi geratis bahkn di pasangkn sekalian sama babinsa , kalau beli di toko sekitar 200 rp, makany jangan jd kadrun biar ngk fekoj",tv analok tv digital istilah boster desaku kasi geratis bahkn pasangkn babinsa beli toko makany jangan jd kadrun biar ngk fekoj,netral,1
2022-11-09,"Nama Doang Tv digital,tapi siaran macet2 udah kaya VCD bajakan",nama doang tv digital siaran macet kaya vcd bajakan,negatif,1
2022-11-09,"I know masih byak yg keberatan, tpi ini tuh bneran giring opini gitu. Udh bahas keresahan warga, wawancara sama ahli yg gtw tadi ahli dri mana krna gk sempet baca, trus diliatin tv yg gk bisa akses channel digital. Tau apa yg diliatin? Channel dia sendiri 🤣🤣🤣",i know byak keberatan tpi tuh bneran giring opini gitu udh bahas keresahan warga wawancara ahli gtw ahli dri krna gk sempet baca trus diliatin tv gk akses channel digital tau diliatin channel,netral,1
2022-11-09,"Siaran Analog Dimatikan, Netizen Curhat Orang Tua Kesulitan Pakai TV Digital

https://t.co/2WmM8UnBBR",siaran analog dimatikan netizen curhat orang tua kesulitan pakai tv digital,negatif,1
2022-11-09,"Bener2 ni tipi kek giring opini bget klo lebih byak yg gak setuju sama tv digital wkwkwk.. Pdhal slama masa himbauan itu, tv dia udah nayangin iklan tv digital wkwkwk",bener ni tipi kek giring opini bget klo byak gak setuju tv digital wkwkwk pdhal slama himbauan tv nayangin iklan tv digital wkwkwk,positif,1
2022-11-09,"#WajibASO bakal segera sampai ke daerah kamu lho bestie
Saatnya move on ke siaran tv digital
Siap beli STB nih segera
Biar nonton tv seneng karna siarannya jernih https://t.co/KcU5nJ1aCx",daerah lho bestie move on siaran tv digital beli stb nih biar nonton tv seneng karna siarannya jernih,netral,1
2022-11-09,Cek Set Top Box Tv Digital  Gotama  DVB T2 / set top box dvb t2 / set box tv digital / box tv digital / set top box tv tabung / stb dvb t2 dengan harga Rp110.000 - Rp240.000. Dapatkan di Shopee sekarang! https://t.co/kup9e3UFHb https://t.co/rzNevLF5bn,cek set top box tv digital gotama dvb set top box dvb set box tv digital box tv digital set top box tv tabung stb dvb harga dapatkan shopee,netral,1
2022-11-09,Cek 【READY STOCK】ADVANCE Set Top Box Digital TV Penerima Siaran Digital Receiver Full HD/Wifi/Youtube DVB-T2 Garansi Resmi 1 tahun dengan harga Rp69.000 - Rp199.000. Dapatkan di Shopee sekarang! https://t.co/eM3Hiud6lT https://t.co/HBucFOWu0v,cek ready stock advance set top box digital tv penerima siaran digital receiver full hd wifi youtube dvb garansi resmi harga dapatkan shopee,positif,0
2022-11-09,"Sekarang tv analog sudah tidak berlaku lagi, nah saatnya beralih ke tv digital supaya dapet sinyal jernih dan bagus coba kalian pakai wifi + tv digital dari Indihome selain bisa nonton tv juga bisa nonton youtube dari tv! 
#Internetnyaindonesia #AktivitasTanpaBatas
#Indihome https://t.co/ulL2ka37VA",tv analog tidak berlaku beralih tv digital dapet sinyal jernih bagus coba pakai wifi tv digital indihome nonton tv nonton youtube tv,positif,1
2022-11-09,"set top box masih available di beberapa toko di shopee nih cuss beli👇🏻

matrix
https://t.co/CnNJ3IprUK
polytron
https://t.co/phXRt1dhPa
tanaka
https://t.co/5ihIsVxEN3
akari
https://t.co/FhW85HkajU

tv digital analog saling sukses rowoon mino #SARANGHAEYOINDONESIA2022 #racunshopee https://t.co/iJwYgdgn1J",set top box available toko shopee nih cuss beli matrix polytron tanaka akari tv digital analog sukses rowoon mino,positif,1
2022-11-09,"Halooo Kak, aku mau nanya TV aku gk ada RCTI nya, udah beralih ke digital, trs kan pake 28 uhf, aku adanya satuan MHz sama khz #TanyaRCTI",halooo kak nanya tv gk rcti beralih digital trs pake uhf satuan mhz khz,netral,1
2022-11-09,"@Dennysiregar7 Infrastruktur TV digital sudah mulai dibangun sjk akhir tahun 2012, pd saat ini pembangunan infrastruktur pendukung siaran digital tlah selesai dilaksanakan. Sejak 2020 pemerintah secara masif melakukan sosialisasi migrasi TV analog ke TV digital dan penghentian siaran analog",infrastruktur tv digital dibangun sjk pd pembangunan infrastruktur pendukung siaran digital tlah selesai dilaksanakan pemerintah masif sosialisasi migrasi tv analog tv digital penghentian siaran analog,positif,1
2022-11-09,@AREAJULID Tv gua ga bisa anjg padahal udah pake digital digitalan,tv gua ga anjg pake digital digitalan,netral,1
2022-11-09,@cuttiebabyyyyy Pakai set top box dulu kan bisa kak tdk harus pakai tv digital ☺️🙏,pakai set top box kak tdk pakai tv digital,netral,1
2022-11-09,@Dennysiregar7 Indonesia telah memulai proses migrasi TV analog ke TV digital sejak 2007,indonesia proses migrasi tv analog tv digital,netral,1
2022-11-09,"Daftar Harga STB Bersertifikasi Kominfo, Pasti Bisa Tonton Siaran TV Digital di Indonesia https://t.co/Pee4HVouGL",daftar harga stb bersertifikasi kominfo tonton siaran tv digital indonesia,netral,1
2022-11-09,"@deevvvxyz ojo suwi"" pembacamu ngko beralih neng tv digital",ojo suwi pembacamu ngko beralih neng tv digital,netral,1
2022-11-09,"@tokopedia @TokopediaCare Pengen TV Digital, soalnya TV di rumah rusak dan juga TV Analog sudah di switch off Pemerintah #DibelanjainTokopedia https://t.co/vYBGFWNNFf",pengen tv digital tv rumah rusak tv analog switch off pemerintah,negatif,1
2022-11-09,"@tokopedia @TokopediaCare Pengen TV Digital, soalnya TV di rumah rusak dan juga TV Analog sudah di switch off Pemerintah #DibelanjainTokopedia https://t.co/Bz41hKHliI",pengen tv digital tv rumah rusak tv analog switch off pemerintah,negatif,1
2022-11-09,"@tokopedia @TokopediaCare Pengen TV Digital, soalnya TV di rumah rusak dan juga TV Analog sudah di switch off Pemerintah #DibelanjainTokopedia https://t.co/zicmyaPrnF",pengen tv digital tv rumah rusak tv analog switch off pemerintah,negatif,1
2022-11-09,"@tokopedia @TokopediaCare Pengen TV Digital, soalnya TV di rumah rusak dan juga TV Analog sudah di switch off Pemerintah #DibelanjainTokopedia https://t.co/aeQ1Bi3slR",pengen tv digital tv rumah rusak tv analog switch off pemerintah,negatif,1
2022-11-09,"@tokopedia @TokopediaCare Pengen TV Digital, soalnya TV di rumah rusak dan juga TV Analog sudah di switch off Pemerintah #DibelanjainTokopedia https://t.co/TvwyLH2tZe",pengen tv digital tv rumah rusak tv analog switch off pemerintah,negatif,1
2022-11-09,"@tokopedia @TokopediaCare Pengen TV Digital, soalnya TV di rumah rusak dan juga TV Analog sudah di switch off Pemerintah #DibelanjainTokopedia https://t.co/3X5cde9PFp",pengen tv digital tv rumah rusak tv analog switch off pemerintah,negatif,1
2022-11-09,"@tokopedia @TokopediaCare Pengen TV Digital, soalnya TV di rumah rusak dan juga TV Analog sudah di switch off Pemerintah #DibelanjainTokopedia https://t.co/tPAQMlOqDn",pengen tv digital tv rumah rusak tv analog switch off pemerintah,negatif,1
2022-11-09,"@tokopedia @TokopediaCare Pengen TV Digital, soalnya TV di rumah rusak dan juga TV Analog sudah di switch off Pemerintah #DibelanjainTokopedia https://t.co/xu6E4R6LxX",pengen tv digital tv rumah rusak tv analog switch off pemerintah,negatif,1
2022-11-09,"@tokopedia @TokopediaCare Pengen TV Digital, soalnya TV di rumah rusak dan juga TV Analog sudah di switch off Pemerintah #DibelanjainTokopedia https://t.co/HaQ3p9UPBy",pengen tv digital tv rumah rusak tv analog switch off pemerintah,negatif,1
2022-11-09,"@tokopedia @TokopediaCare Pengen TV Digital, soalnya TV di rumah rusak dan juga TV Analog sudah di switch off Pemerintah #DibelanjainTokopedia https://t.co/xT6i3etTuo",pengen tv digital tv rumah rusak tv analog switch off pemerintah,negatif,1
2022-11-09,"@tokopedia @TokopediaCare Pengen TV Digital, soalnya TV di rumah rusak dan juga TV Analog sudah di switch off Pemerintah #DibelanjainTokopedia https://t.co/i99esUhXTD",pengen tv digital tv rumah rusak tv analog switch off pemerintah,negatif,1
2022-11-09,"@Sam_Ardi mas, terkait tv analog yang dirubah menjadi digital, kira kira nih, apakah momentnya sengaja menjelang 2024 dan dengan segala problematika ""menahan"" penyebaran opini yang lagi rame soal oknum-oknum kepolisian ? #mediakontrol",mas terkait tv analog dirubah digital nih momentnya sengaja menjelang problematika menahan penyebaran opini rame oknum oknum kepolisian,negatif,1
2022-11-09,"@tokopedia @TokopediaCare Pengen TV Digital, soalnya TV di rumah rusak dan juga TV Analog sudah di switch off Pemerintah #DibelanjainTokopedia https://t.co/Vlp3HW7Ocp",pengen tv digital tv rumah rusak tv analog switch off pemerintah,negatif,1
2022-11-09,"@tokopedia @TokopediaCare Pengen TV Digital, soalnya TV di rumah rusak dan juga TV Analog sudah di switch off Pemerintah #DibelanjainTokopedia https://t.co/bZHRcoXvB7",pengen tv digital tv rumah rusak tv analog switch off pemerintah,negatif,1
2022-11-09,"@tokopedia @TokopediaCare Pengen TV Digital, soalnya TV di rumah rusak dan juga TV Analog sudah di switch off Pemerintah #DibelanjainTokopedia https://t.co/RbybkpFnZN",pengen tv digital tv rumah rusak tv analog switch off pemerintah,negatif,1
2022-11-09,"@tokopedia @TokopediaCare Pengen TV Digital, soalnya TV di rumah rusak dan juga TV Analog sudah di switch off Pemerintah #DibelanjainTokopedia https://t.co/k3WdKSklIr",pengen tv digital tv rumah rusak tv analog switch off pemerintah,negatif,1
2022-11-09,"@tokopedia @TokopediaCare Pengen TV Digital, soalnya TV di rumah rusak dan juga TV Analog sudah di switch off Pemerintah #DibelanjainTokopedia https://t.co/lHANpWthKN",pengen tv digital tv rumah rusak tv analog switch off pemerintah,negatif,1
2022-11-09,"@tokopedia @TokopediaCare Pengen TV Digital, soalnya TV di rumah rusak dan juga TV Analog sudah di switch off Pemerintah #DibelanjainTokopedia https://t.co/2pL5ZcYMOd",pengen tv digital tv rumah rusak tv analog switch off pemerintah,negatif,1
2022-11-09,"@tokopedia @TokopediaCare Pengen TV Digital, soalnya TV di rumah rusak dan juga TV Analog sudah di switch off Pemerintah #DibelanjainTokopedia https://t.co/MFdQUJQxj4",pengen tv digital tv rumah rusak tv analog switch off pemerintah,negatif,1
2022-11-09,"@tokopedia @TokopediaCare Pengen TV Digital, soalnya TV di rumah rusak dan juga TV Analog sudah di switch off Pemerintah #DibelanjainTokopedia https://t.co/LM4QZDqn4o",pengen tv digital tv rumah rusak tv analog switch off pemerintah,negatif,1
2022-11-09,"@tokopedia @TokopediaCare Pengen TV Digital, soalnya TV di rumah rusak dan juga TV Analog sudah di switch off Pemerintah #DibelanjainTokopedia https://t.co/rGixkuP26v",pengen tv digital tv rumah rusak tv analog switch off pemerintah,negatif,1
2022-11-09,@Sports18 Airtel digital TV p kab,airtel digital tv p kab,netral,1
2022-11-09,"Buat Nonton Piala Dunia,, Bisa Banget.

Cek Changhong 32 Inch Newest Android 11 Frameless Smart TV Digital Neflix LED TV-L32G7N-Garansi 5 Resmi FREE BRACKET

 https://t.co/FXG7E7eP7E

#SARANGHAEYOINDONESIA2022 #tvdigital https://t.co/VTlFYJ3ukm",nonton piala dunia banget cek changhong inch newest android frameless smart tv digital neflix led tv lgn garansi resmi free bracket,positif,1
2022-11-09,Temukan COOCAA 32 inch Digital Smart TV - OS Coolita - Digital TV - Wifi - Youtube (Model : Coocaa 32S3U) dengan potongan 53%! Hanya Rp1.549.000. Dapatkan sekarang juga di Shopee! https://t.co/tvi7xwyb73 #racunshopee https://t.co/p5Q4MigqyT,temukan coocaa inch digital smart tv os coolita digital tv wifi youtube model coocaa su potongan dapatkan shopee,netral,1
2022-11-09,"@AREAJULID Iya soalnya tetangga gua masih sibuk nyariin Chanel TV ajg pas harus ganti dari analog ke digital :"")",iya tetangga gua sibuk nyariin chanel tv ajg pas ganti analog digital,netral,1
2022-11-09,INFO UNTUKMU  In Picture: Penjualan Set Top Box Penerima Siaran TV Digital THANKYOU SAYANG https://t.co/h5CkBAiD7I,info untukmu in picture penjualan set top box penerima siaran tv digital thankyou sayang,positif,1
2022-11-09,Semoga dapet $100 buat beli TV digital atau dapet $200 buat smart TV😂,semoga dapet beli tv digital dapet smart tv,positif,1
2022-11-09,"@Askrlfess siapa yang pasang set top box tapi channel kesayangan nya malah ga ada??? boleh dicoba cara ini 

https://t.co/dZUSyWU13j",pasang set top box channel kesayangan ga dicoba,netral,0
2022-11-09,"Salah satunya efek migrasi siaran dari televisi analog ke digital juga akan berdampak pada persiapan adopsi jaringan 5G di Indonesia. 

Jadi segera ganti TV anda dengan TV Hisense, karena semua model dari TV Hisense sudah digital.

#Hisense #HisenseID #HisenseIndonesia #Digital https://t.co/HDKZ3BMMS1",salah satunya efek migrasi siaran televisi analog digital berdampak persiapan adopsi jaringan g indonesia ganti tv tv hisense model tv hisense digital,negatif,1
2022-11-09,"siapa yang pasang set top box tapi channel kesayangan nya malah ga ada??? macam rcti sctv antv gtv transtv dll. Boleh dicoba cara ini 

https://t.co/dZUSyWU13j

Depok Cinepolis Febby Rastanty KTT G20 Verrel Bramasta Harris Virza Piala Dunia STB TV analog TV digital",pasang set top box channel kesayangan ga rcti sctv antv gtv transtv dll dicoba depok cinepolis febby rastanty ktt g verrel bramasta harris virza piala dunia stb tv analog tv digital,netral,1
2022-11-09,"Pasca analog switch off Rabu lalu, penjualan STB melonjak drastis. https://t.co/8p6etlRhKb",pasca analog switch off rabu penjualan stb melonjak drastis,netral,0
2022-11-09,Bapakku ngambek gara-gara TV digital,bapakku ngambek gara gara tv digital,netral,0
2022-11-09,"@AREAJULID siapa yang pasang set top box tapi channel kesayangan nya malah ga ada??? boleh dicoba cara ini 

https://t.co/dZUSyWU13j",pasang set top box channel kesayangan ga dicoba,netral,0
2022-11-09,"Pak de @jokowi ini harga stb (alat bantu tv tabung) untuk menonton siaran digital melambung tinggi, ngga ada jalan keluarnya kah,,,??",de harga stb alat bantu tv tabung menonton siaran digital melambung ngga jalan keluarnya kah,positif,0
2022-11-09,"@Dennysiregar7 siapa yang pasang set top box tapi channel kesayangan nya malah ga ada??? boleh dicoba cara ini 

https://t.co/dZUSyWU13j",pasang set top box channel kesayangan ga dicoba,netral,0
2022-11-09,"@Askrlfess siapa yang pasang set top box tapi channel kesayangan nya malah ga ada??? boleh dicoba cara ini 

https://t.co/dZUSyWU13j",pasang set top box channel kesayangan ga dicoba,netral,0
2022-11-09,@bachrum_achmadi Drun blok…pita frek 700 MHz tll boros dikavling oleh tv analog. Pemerintah pindahkan ke tv digital dg frek yg lain krn frek 700 MHz diprioritaskan utk arus data utk membawa bangsa ini ke era digital.,drun blok pita frek mhz tll boros dikavling tv analog pemerintah pindahkan tv digital dg frek krn frek mhz diprioritaskan utk arus data utk membawa bangsa era digital,netral,1
2022-11-09,Pmerintah indo ini aneh  sukany ikut2an jaman tapi tdk liat kondisi RAKYAT ! contoh  skrng lg di galakan TV DIGITAL SATU SISI ORG 2 ATAS YG BERDUIT TINGGAL BELI N GANTI TV BARU ( SYSTEM DIGITAL  SISU LAIN RAKYAT BAWAH BORO2 BLI TV MAKAN AJA SUSAH ! https://t.co/xABvjWTQsw,pmerintah indo aneh sukany ikutan jaman tdk liat kondisi rakyat contoh skrng lg galakan tv digital sisi org berduit tinggal beli n ganti tv system digital sisu rakyat boro bli tv makan susah,negatif,1
2022-11-09,"Siaran Analog Dimatikan, Netizen Curhat Orang Tua Kesulitan Pakai TV Digital

https://t.co/KCS0dYVHSd",siaran analog dimatikan netizen curhat orang tua kesulitan pakai tv digital,negatif,1
2022-11-09,"kasian mamah gabisa nonton tv grgr tv dirumah blm digital, beliin tv dong 👉👈
pasti gada yg mau beliin",kasian mamah gabisa nonton tv grgr tv dirumah blm digital beliin tv gada beliin,netral,1
2022-11-09,"Bahas masalah tv, ngomongnya muter2 makin tampak bego ya, tvmu jadul, sdh saatnya ganti, pendapatan ngebuzzer gak bisa kah buat beli tv digital,? ke sini tak belikan dg syarat makan kotoran ku dulu? https://t.co/EEPFcbWd84",bahas tv ngomongnya muter bego tvmu jadul sdh ganti pendapatan ngebuzzer gak kah beli tv digital tak belikan dg syarat makan kotoran ku,positif,1
2022-11-09,"@bachrum_achmadi Bahas masalah tv, ngomongnya muter2 makin tampak bego ya, tvmu jadul, sdh saatnya ganti, pendapatan ngebuzzer gak bisa kah buat beli tv digital,? ke sini tak belikan dg syarat makan kotoran ku dulu?",bahas tv ngomongnya muter bego tvmu jadul sdh ganti pendapatan ngebuzzer gak kah beli tv digital tak belikan dg syarat makan kotoran ku,positif,1
2022-11-09,"Warga Sragen Mulai Beralih ke TV Digital, Harga STB Naik https://t.co/GW6OHOMGNC",warga sragen beralih tv digital harga stb,netral,1
2022-11-09,/kle kalian yg udh make TV digital udh lengkap ga siarannya?,kle udh make tv digital udh lengkap ga siarannya,netral,1
2022-11-09,Cek Set Top Box Tv Digital DVB T2 Apple HD EWS / set top box dvb t2 / set box tv digital / box tv digital / set top box tv tabung / stb dvb t2 / setop box tv digital / set up box tv digital / stb matrix https://t.co/1mv7hxcAvr https://t.co/V0R2XnEVH7,cek set top box tv digital dvb apple hd ews set top box dvb set box tv digital box tv digital set top box tv tabung stb dvb setop box tv digital set up box tv digital stb matrix,netral,1
2022-11-09,"Apakah Pemakaian Antena Akan Berpengaruh Pada TV Digital?
https://t.co/znEccb4yoq https://t.co/dXOnfae4yO",pemakaian antena berpengaruh tv digital,netral,1
2022-11-09,"Mantap, Pemerintah telah menyiapkan Set Top Box Gratis untuk beralih ke TV Digital
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur 
Aceh Hadir Mendukung ❤️ https://t.co/vD9KJj1NWQ",mantap pemerintah set top box gratis beralih tv digital aceh hadir mendukung,positif,1
2022-11-09,"Memperingati Hari Guru Gelar Kegiatan Olah Raga - https://t.co/FDyNinO0D5 9, 2022 https://t.co/jUK4QYSC9J",memperingati guru gelar kegiatan olah raga,netral,1
2022-11-09,Channel trans tv sama trans 7 digital kenapa gaada sinyal ya? Pas discan ulang malah ilang :(,channel trans tv trans digital gaada sinyal pas discan ulang ilang,netral,1
2022-11-09,@just_flathuman @5ecretNumber tv nya dita belum digital makanya ngk ada siaran nya,tv dita digital ngk siaran,netral,1
2022-11-09,"@prasetyoadhi2 @Dennysiregar7 Betul, waktu saya beli tv led taun 2016, toko nya udah kasi tau nanti 2018 siaran akan diganti digital, jadi beli lah tv digital, eh teknologi nya baru terpakai di 2022 😁 .",beli tv led taun toko kasi tau siaran diganti digital beli tv digital eh teknologi terpakai,netral,1
2022-11-09,"Coba cek ini, deh: ""Polytron set top box tv digital - Pdv 600T2 hdmi"" Rp299.000 di toko Polytron Mobile Tokopedia. Bisa bebas ongkir, lho.
https://t.co/jKH0WbzJ76 https://t.co/3AGTHWuXJJ",coba cek deh polytron set top box tv digital pdv hdmi toko polytron mobile tokopedia bebas ongkir lho,netral,0
2022-11-09,"@mrstakahirow SCTV, moji tv, ( di Jakarta udah digital kan ya) sama Vidio .com",sctv moji tv jakarta digital vidio com,netral,1
2022-11-09,"Amerika Serikat, siaran TV analog sudah dihentikan sejak Juni 2009. Belanda, Desember 2006. Korea Selatan, Desember 2010, sementara di Malaysia sudah dilakukan sejak 21 Juli 2019. Masak Indonesia harus kesalip Timor Leste?

@kemkominfo 
@PlateJohnny 

https://t.co/d6BpwFc10H https://t.co/K1rT1BmwNw",amerika serikat siaran tv analog dihentikan juni belanda desember korea selatan desember malaysia juli masak indonesia kesalip timor leste,netral,1
2022-11-09,SAMSUNG UA32T4001AK 32″Digital HD TV https://t.co/bZSPm62ZJu,samsung uatak digital hd tv,netral,1
2022-11-09,"Tak Bisa Nonton TV Digital, Netizen: Boro Boro Beli Alat, Buat Makan Hari Ini Sudah Bersyukur
https://t.co/8yWlcWlV2U",tak nonton tv digital netizen boro boro beli alat makan bersyukur,positif,1
2022-11-09,Cek 【READY STOCK】ADVANCE Set Top Box Digital TV Penerima Siaran Digital Receiver Full HD/Wifi/Youtube DVB-T2 Garansi Resmi 1 tahun dengan harga Rp69.000 - Rp199.000. Dapatkan di Shopee sekarang! https://t.co/7SUtdTmwA5 https://t.co/fFEsQ4iC9W,cek ready stock advance set top box digital tv penerima siaran digital receiver full hd wifi youtube dvb garansi resmi harga dapatkan shopee,positif,0
2022-11-09,@Dennysiregar7 Tv digital untuk memperluas saluran tv supaya orang pedalaman bisa menonton tv,tv digital memperluas saluran tv orang pedalaman menonton tv,netral,1
2022-11-09,@AREAJULID Karena lagi sibuk nyari sinyal TV Digital,sibuk nyari sinyal tv digital,netral,1
2022-11-09,@_ekokuntadhi Khunted goblok....tv aja udh digital elu masih banggain tatap muka....online woii sekarang apa² online...🤮🤮🤮🤮,khunted goblok tv udh digital elu banggain tatap muka online woii online,negatif,0
2022-11-09,"@mohmahfudmd Aso tv digital baru dijabodetabek, tapi harga stb banyak yg naik sampai 50rb.",aso tv digital dijabodetabek harga stb rb,netral,1
2022-11-09,"Peringati Hari Wayang Nasional, DPRD Nanggap Wayang Kulit - https://t.co/EGrIN1JRIu 9, 2022 https://t.co/F2HzXfkQJh",peringati wayang nasional dprd nanggap wayang kulit,netral,1
2022-11-09,"Kini siaran #MetroTV hadir di TV digital channel 31 UHF untuk wilayah Jabodetabek. Nikmati siaran #MetroTV dengan gambar siaran yang lebih bersih, suara yang lebih jernih, dan teknologi yang semakin 

#TVDigital #MetroTVDigital
#asojabodetabek #analogswitchoffjabodetabek https://t.co/Ypek76pgSc",siaran hadir tv digital channel uhf wilayah jabodetabek nikmati siaran gambar siaran bersih suara jernih teknologi,netral,1
2022-11-09,"Kini siaran #MetroTV hadir di TV digital channel 31 UHF untuk wilayah Jabodetabek. Nikmati siaran Metro TV dengan gambar siaran yang lebih bersih, suara yang lebih jernih, dan teknologi yang semakin canggih.
#TVDigital #MetroTVDigital
#asojabodetabek https://t.co/g30eF4wufp",siaran hadir tv digital channel uhf wilayah jabodetabek nikmati siaran metro tv gambar siaran bersih suara jernih teknologi canggih,positif,1
2022-11-09,"Luar Biasa ! Pemerintah Siapkan Set Top Box untuk beralih ke TV Digital! Daerah Istimewa Yogyakarta
Jokowi Yogyakarta
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiBapakInfrastruktur
#JokowiBapakInfrastruktur https://t.co/8wci9hV38G",pemerintah siapkan set top box beralih tv digital daerah istimewa yogyakarta jokowi yogyakarta,positif,1
2022-11-09,Bisa nonton siaran TV digital dengan lebih jernih https://t.co/293ZHEoytJ,nonton siaran tv digital jernih,netral,1
2022-11-09,"Peralihan siaran TV analog ke siaran TV digital di Indonesia terus digaungkan. Salah satu upaya untuk membantu program tersebut, KompasTV bekerjasama dengan Tanaka membagikan Set Top Box secara gratis, kepada sejumlah warga di Jabodetabek. #TemanTerpercaya #KompasTVKeDigital https://t.co/qhdFMXy4OW",peralihan siaran tv analog siaran tv digital indonesia digaungkan salah upaya membantu program kompastv bekerjasama tanaka membagikan set top box gratis warga jabodetabek,positif,1
2022-11-09,"@AREAJULID 3. Perkembangan era digital sih. Udah jarang orang nonton tv. Tapi promo versi digitalnya juga ga gede2 banget. Kalo dulu kan belom terlalu digital, jadi vibes makin berasa karena kek banyak gt irl. Kek di tabloid/koran/tv/spanduk",perkembangan era digital sih jarang orang nonton tv promo versi digitalnya ga gede banget belom digital vibes berasa kek gt irl kek tabloid koran tv spanduk,positif,1
2022-11-09,"Menurut Politikus asal Riau, Sayed Abubakar Assegaf, penting sekali bagi pemerintah untuk mengkaji ulang atau mencabut kebijakan peralihan TV analog ke digital. #publisherstory #selasarriau https://t.co/bwmCy9RBMR",politikus riau sayed abubakar assegaf pemerintah mengkaji ulang mencabut kebijakan peralihan tv analog digital,netral,1
2022-11-09,Yang kemarin protes pindah ke TV Digital kalau termasuk golongan tak mampu dapat STB gratis koq.. https://t.co/9qIXLrepDG,kemarin protes pindah tv digital golongan tak stb gratis koq,netral,1
2022-11-09,"@Juyfordami @5ecretNumber Ksian TV analognya gk laku, udh pd pindah ke TV Digital😭",ksian tv analognya gk laku udh pd pindah tv digital,netral,1
2022-11-09,"@Dennysiregar7 Saya suka siaran tv digital, channel siarannya banyak, tidak perlu bayar bulanan, gambarnya jernih",suka siaran tv digital channel siarannya tidak bayar bulanan gambarnya jernih,positif,1
2022-11-09,Pasti ini belom ganti ke tv digital ?😂 https://t.co/NwDmUGbpQe,belom ganti tv digital,netral,1
2022-11-09,Perbedaan TV Digital dan Analog https://t.co/TZYsf8hYpN https://t.co/HtjKCttCK8,perbedaan tv digital analog,netral,1
2022-11-09,"Pemerintah Telah Siapkan Set Top Box Gratis Khusus Keluarga Miskin untuk Beralih Ke TV Digital

#JokowiPresidenku
#PembangunanUntukRakyat Papua
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#NKRIMajuBersamaJokowi https://t.co/ifeND0OOVq",pemerintah siapkan set top box gratis khusus keluarga miskin beralih tv digital papua,netral,0
2022-11-09,"Pemerintah Telah Siapkan Set Top Box Gratis Khusus Keluarga Miskin untuk Beralih Ke TV Digital

#JokowiPresidenku
#PembangunanUntukRakyat Papua
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#NKRIMajuBersamaJokowi https://t.co/FsmDh8ZiOu",pemerintah siapkan set top box gratis khusus keluarga miskin beralih tv digital papua,netral,0
2022-11-09,Daftar Harga STB Bersertifikasi Kominfo untuk Akses Layanan TV Digital https://t.co/rPheqPZh9K,daftar harga stb bersertifikasi kominfo akses layanan tv digital,netral,1
